index,target,tags,irrelevant_tags
4245,42,beagle | brown | dog | doorway | floor | leash | mat | neckband | stand | stool,stand | doorway | stool | beagle | brown | floor | mat
6979,69,brown | cocker | dog | judge | leash | mouth | paw,cocker | judge | brown
5819,58,area | blanket | brown | dog | floor | log | mud | pointer | stone | sit | stand | stare | tree | wood,stand | stone | wood | sit | stare | blanket | area | tree | brown | floor | mud | log
7553,75,blanket | dog | floor | person | lay | leash | play | skier | sleigh | snow,snow | skier | play | sleigh | lay | floor | blanket | person
3095,30,dog | floor | forest | gray | poodle | stand | tree | white | wood,stand | wood | forest | poodle | gray | tree | white | floor
250,2,chair | contest | dog | judge | leash | stand | stool | white,stand | chair | stool | contest | white | judge
5887,58,balustrade | beach | brown | dog | lead | lead to | rail | ramp | sand | stair | stand | walk,sand | walk | stand | beach | lead to | ramp | lead | brown | stair | rail | balustrade
306,3,animal | brown | dog | floor | stand | stare | tail,stand | animal | stare | brown | floor
1692,16,beagle | brown | dog | floor | grass | lay | neckband | paw | pigeon | stand | stare | white,stand | grass | pigeon | stare | lay | brown | white | floor | beagle
3282,32,beagle | dog | grass | grassy | gray | green | leash | lush | miniature | neckband | park | play | poodle | schnauzer | stand | toy,stand | green | miniature | park | poodle | play | lush | gray | grass | grassy | beagle
11976,119,animal | dog | floor | habitat | lay | pack | tree | wild,animal | wild | habitat | lay | pack | tree | floor
11251,112,back | boy | car | car seat | dog | person | lap | lay | man | paw | pet | seat | sit | white,sit | boy | seat | car seat | car | lay | man | white | lap | back | person
5904,59,brown | dog | field | grass | grassy | green | lush | mouth | pointer | stand,stand | green | field | lush | brown | grass | grassy
4090,40,brown | carpet | dog | floor | girl | goggles | lay | pet | sit | sleepwear | sweatshirt | woman | wood floor,girl | sit | sweatshirt | floor | woman | sleepwear | wood floor | lay | brown | carpet | goggles
972,9,catch | dog | judge | lap | pet | pose | stand | woman,stand | catch | pose | woman | lap | judge
4579,45,beagle | coat | dog | grass | green | leash | miniature | neckband | pavement | schnauzer | stand,stand | green | miniature | pavement | coat | grass | beagle
1311,13,black | dirt field | dog | floor | person | leash | man | pet | stand | woman,stand | dirt field | woman | man | black | floor | person
9796,97,armchair | cage | couch | crate | dog | dog bed | dog house | floor | husky | lay | living room | pillow | relax,couch | crate | armchair | husky | pillow | cage | lay | living room | relax | floor
5139,51,bookcase | bookshelf | brown | couch | pad | dog | dog bed | lay | paw | pillow | relax | sit | white,bookcase | couch | sit | bookshelf | pad | pillow | lay | relax | brown | white
1818,18,black | cage | dog | enclosure | fence | grass | lush | pen | stand | stare | white,stand | pen | grass | enclosure | stare | cage | black | lush | white | fence
2377,23,brown | dog | field | grass | grassy | gray | green | husky | lush | stand | walk | white,stand | walk | green | field | grass | husky | lush | gray | brown | white | grassy
6897,68,armchair | black | brown | chair | cocker | couch | dog | neckband | pillow | sit | stare | white,chair | couch | sit | cocker | armchair | stare | pillow | black | brown | white
9317,93,black | brown | carpet | dog | door | doormat | doorway | floor | glass door | lay | mat | paw | relax | screen door | sit,sit | floor | door | doorway | doormat | screen door | lay | black | relax | brown | carpet | glass door | mat
3374,33,armchair | brown | carpet | chair | dog | floor | hassock | lay | paw | relax | room | toy,chair | armchair | lay | hassock | relax | brown | carpet | floor | room
9219,92,boxer | brown | dog | floor | hardwood floor | kitchen floor | lay | paw | relax | wood floor,kitchen floor | wood floor | hardwood floor | relax | lay | brown | floor | boxer
5546,55,bed | black | blanket | brown | carpet | couch | pad | dog | dog bed | floor | leash | neckband | pillow | poodle | stand,bed | stand | couch | poodle | pad | pillow | black | brown | carpet | floor | blanket
7862,78,area | sheepdog | dirt field | dirt road | dirt track | dog | floor | path | gray | mud | stand | trail | walk | white | wood,stand | walk | wood | dirt field | dirt road | sheepdog | area | dirt track | path | gray | trail | white | floor | mud
6357,63,black | boat | paddle | brown | rowboat | dog | canoe | lake | leash | life jacket | oar | sit | stand | strap | water,stand | paddle | strap | sit | life jacket | boat | water | oar | black | canoe | lake | brown | rowboat
6223,62,brown | dog | doorway | eye | floor | kitchen floor | neckband | stand | stare,stand | kitchen floor | stare | doorway | eye | brown | floor
8505,85,bed | blanket | blue | brown | carpet | comfort | curl | pad | dog | dog bed | floor | lay | neckband | pillow | sleep,bed | comfort | blue | curl | pad | blanket | pillow | lay | brown | carpet | floor | sleep
8506,85,bed | black | brown | cat bed | chair | pad | doberman | dog | dog bed | floor | lay | pillow | relax | sleep | stool,bed | cat bed | chair | doberman | stool | pad | pillow | lay | black | relax | brown | floor | sleep
11095,110,boxer | brown | chase | dog | grass | grassy | lush | pug | run | toy | yard,pug | yard | chase | lush | brown | grass | run | boxer | grassy
11937,119,animal | dog | floor | grass | savanna | stand | stare | wild,stand | animal | wild | stare | grass | floor | savanna
4742,47,beagle | coat | dog | floor | grass | grassy | gray | green | lawn | lay | leash | lush | miniature | neckband | schnauzer,green | miniature | lawn | grass | coat | lay | lush | gray | floor | grassy | beagle
6802,68,animal | brown | cocker | dog | floor | green | paw | retriever | sit | white,green | sit | animal | cocker | brown | white | floor
2750,27,black | brown | carpet | dog | eye | floor | leash | mouth | neckband | stand | stare,stand | stare | eye | black | brown | carpet | floor
2691,26,catch | dog | girl | gray | hair | hug | pet | pose | red | woman,hug | girl | catch | red | pose | woman | gray
7564,75,brown | dog | floor | hair | nose | pavement | stand | stare | sun | wet,stand | sun | pavement | stare | brown | floor | wet
9341,93,animal | brown | building | cage | dog | house | house exterior | hut | ledge | orangutan | rail | stand | vegetation,building | stand | animal | vegetation | orangutan | cage | house exterior | hut | brown | house | rail | ledge
10453,104,black | brown | catch | CD | dog | field | frisbee | grass | grassy | green | lush | mouth | purple | stand | toy,stand | green | field | catch | lush | black | brown | grass | purple | CD | frisbee | grassy
294,2,cement | concrete | dog | ledge | neckband | stand | white,stand | concrete | cement | white | ledge
9896,98,toilet paper | carpet | dog | floor | hardwood | hardwood floor | husky | living room | mess | play | room | sit | wood floor,hardwood | sit | carpet | husky | hardwood floor | play | wood floor | toilet paper | living room | mess | floor | room
424,4,black | blue | brown | carpet | dog | floor | sit | stare | white,sit | blue | stare | black | brown | carpet | white | floor
6651,66,brown | cocker | dog | grass | lake | paw | pond | reed | stand | swamp | water | white,stand | cocker | grass | pond | swamp | water | lake | brown | reed | white
8610,86,animal | back | black | blanket | brown | car | car seat | doberman | dog | hang | mouth | seat | sit | stick | stuff | toy,sit | animal | doberman | seat | hang | car | blanket | black | brown | stuff | car seat | back | stick
2319,23,german shepherd | black | brown | carpet | sheepdog | dog | doormat | doorway | floor | lay | mat | paw | relax | shepherd | sit | sun,shepherd | sit | sun | doorway | doormat | sheepdog | lay | black | relax | brown | carpet | german shepherd | floor | mat
3092,30,cage | cart | dog | dolly | leash | neckband | poodle | push | rail | red | stand | stool | wagon | wheel | white,stand | dolly | push | red | poodle | wheel | cart | stool | wagon | cage | white | rail
6187,61,brown | dog | grass | grassy | hang | leash | lush | mouth | stand | stare | white,stand | grass | hang | stare | lush | brown | white | grassy
1209,12,brown | carpet | dachshund | dog | door | doormat | doorway | floor | mat | neckband | sit | stand | stare,stand | sit | door | stare | doorway | doormat | brown | carpet | floor | mat
10681,106,beach | dirt field | dog | run | sand | walk | white,sand | walk | dirt field | beach | white | run
2515,25,brown | dog | dog breed | grass | grassy | greyhound | house exterior | lush | stand | yard,stand | yard | greyhound | lush | house exterior | brown | grass | grassy
6323,63,armchair | black | break | brown | chair | daybed | computer chair | pad | dog | green | lay | office chair | paw | relax | swivel chair,chair | green | daybed | swivel chair | office chair | armchair | pad | lay | black | computer chair | relax | brown | break
2370,23,german shepherd | black | sheepdog | dog | lay | neckband | shepherd | sit | stare | white,shepherd | sit | stare | sheepdog | lay | black | german shepherd | white
2567,25,black | brown | camp | campsite | dog | field | grass | grassy | greyhound | lush | stand | tent,stand | camp | field | campsite | tent | greyhound | lush | black | brown | grass | grassy
6721,67,brown | dog | field | floor | grass | grassy | green | lay | lush | mouth | paw | sit | stare | white,green | sit | field | grass | stare | lay | lush | brown | white | floor | grassy
525,5,creek | brown | dog | lake | stone | sit | water | white,stone | sit | water | lake | brown | white | creek
10098,100,barrel | beagle | black | blue | dog | grass | leash | life jacket | stand | toy | yellow,stand | blue | life jacket | barrel | yellow | black | grass | beagle
2839,28,black | blue | dog | field | grass | grassy | green | lush | mouth | neckband | sit | stand | stare,stand | green | sit | blue | field | stare | lush | black | grass | grassy
11174,111,brown | corgi | dog | grass | grassy | hang | lush | mouth | stand | tan | yard,stand | corgi | yard | hang | lush | brown | grass | grassy
2754,27,toilet paper | bed | blanket | brown | dog | head | lay | pillow | red | ribbon | tissue | wrapping paper,bed | tissue | red | ribbon | pillow | toilet paper | lay | wrapping paper | brown | blanket
10335,103,brown | sheepdog | dog | dog breed | fur | grass | grassy | green | lush | shepherd | stand,stand | shepherd | green | sheepdog | lush | brown | grass | grassy
10169,101,brown | chase | dog | floor | grass | grassy | lay | neckband | play | run | tan | toy | white,grass | play | lay | brown | white | floor | chase | grassy | run
372,3,bench | black | dog | park bench | paw | picnic table | sit | stare,picnic table | sit | stare | black | bench | park bench
4892,48,animal | beagle | black | dog | dog breed | leash | neckband | stone | stand | stare,stand | stone | animal | stare | black | beagle
5528,55,black | dog | field | grass | grassy | hang | leash | lick | mouth | neckband | open | poodle | stand | stick,stand | field | open | poodle | hang | black | grass | grassy | stick
